index	#1 Label	#2 ImageID	#3 String	#3 String
8324	Angry	8324.jpg	Georgie will be on BBC Radio 2 tonight with “Angry?costar Tyrone Huntley! Here’s a photo at the interview!	
8477	Angry	8477.jpg	Dynasty Warriors 9 HARD MODE - It’s Still Fucking Shit (Jimpressions)	
8795	Angry	8795.jpg	Not part of my pet theme, unless one has a big space and a lot of excess cash. This is just an angry elephant brought about by reading an article about the recent removal of a trophy hunting ban passed in 2014 by he who will not be named. The ban has been upheld …for now. But I hope this guy will visit a certain someone in his dreams to make sure that ban remains. (at Adverse-Art)	
9019	Angry	9019.jpg	movie, angry, anger, orchard films, mary steenburgen, disagreement, antiquities, hostility, i sense some hostility toward me	
9133	Angry	9133.jpg	New trending GIFangry, upset, done, over it, enough, the room, tommy wiseau, fed up, betrayed, ive had it, everybody betray me, i fed up with this world via Giphy	
9348	Angry	9348.jpg	Le migliori gif da GIPHY!	
9680	Angry	9680.jpg	This angry quote comes from “How?- a short poem about releasing anger. You are able to participate in it now! For details, click the link >	
9992	Angry	9992.jpg	Mitch has a crazy Itch!	
9998	Angry	9998.jpg	Experience ?this B4 ?? Bow 🙇 down 👇 ———?The moment you see someone with “devil-ish?face 😈 😡!! Boss?? Superior?? Parents? GirlFriend? Boyfriend? 😈 😡	
10023	Angry	10023.jpg	This angry quote comes from “How?- a short poem about releasing anger. It is possible to listen to it now! For details, click here >	
10057	Angry	10057.jpg	What are the most basic things that can make a woman angry? Wanna know more read it here: Also, a clickable link in the bio!	
10206	Angry	10206.jpg	(via Today’s Seventh-Day Sabbath Message ?“You Maybe Angry With GOD?	
11068	Angry	11068.jpg	lol, angry, meme, reactions, black, mad, 70s, 1970s, emotions, emotion, black people, sarcastic, afro, black history month, black history, you mad, decades, why u mad	
11161	Angry	11161.jpg	His name is asshole. We found him this way.	
11248	Angry	11248.jpg	I’m an open book.	
11316	Angry	11316.jpg	New trending GIF tagged pokemon, angry, frustrated, pissed, jigglypuff (March 20, 2013 at 08:39AM) via Giphy	
11338	Angry	11338.jpg	10.08.2017 This is my ‘serious work?face	
11390	Angry	11390.jpg	one day full with her, always angry a little crazy but we’re still happy, and thanks for today. 😡 😲😁😊	
11473	Angry	11473.jpg	With every post, a smile, ت	
11831	Angry	11831.jpg	happy, animals, no, angry, whatever, shut up, loser, idgaf, dont care, dont care bear	
12133	Angry	12133.jpg	angry, hate, jake gyllenhaal, kill, mean, vampire weekend, threaten, kill you	
12321	Angry	12321.jpg	angry tiger in the way	
12585	Angry	12585.jpg	Doodle Unlocked - Big Eyebrows, No Body He’s not mean, he’s just got mighty big ‘brows	
12719	Angry	12719.jpg	Who prefer angry Aku? (`・ω・´)	
12920	Angry	12920.jpg	With every post, a smile, ت	
13095	Angry	13095.jpg	New trending GIF tagged angry, hat, frustrated, damn, pissed, washington nationals, nationals, baker, nats, damnit, dusty, dusty baker, hat toss via Giphy	
13119	Angry	13119.jpg	Just a couple of angry children	
13382	Angry	13382.jpg	Louise Fishman: ANGRY PAULA, 1973 Louise Fishman: ANGRY MARILYN, 1973 Louise Fishman: ANGRY JILL, 1973	
13477	Angry	13477.jpg	Oh shut up Nancy, you obnoxious piece of salami.	
13616	Angry	13616.jpg	Follow for new trendy	
13995	Angry	13995.jpg	New trending GIF via Giphy More pics and videos to share in Whatsapp in	
14385	Angry	14385.jpg	With every post, a smile, ت	
15941	Bored	15941.jpg	With every post, a smile, ت	
17140	Bored	17140.jpg	I drew this in a boring book	
17264	Bored	17264.jpg	Ahh, this CAKE!	
17700	Bored	17700.jpg	Turns out the worst thing about becoming a ghost is the boredom.	
18159	Bored	18159.jpg	A containership being escorted through the Panama Canal.	
18482	Bored	18482.jpg	Es geht voran ☺️ auch wenn etwas abgebrochen ist 😅	
19245	Bored	19245.jpg	Почти расчухался после бронхита	
20045	Bored	20045.jpg	big brother, reality tv, bored, cbb, celebrity big brother, bbuk, cbbuk, staring, gillian mckeith	
20164	Bored	20164.jpg	New trending GIF tagged katy perry, phone, bored, vmas, video music awards, mtv vmas 2017 via Giphy	
20739	Bored	20739.jpg	B: “Smoke break not long enough, Bear works enough for longer smoke break.? Got really bored, decided to do a lame drawing. I am off to bed now, I got an 8 am shift.	
20766	Bored	20766.jpg	E scusatemi per il essere fredda. Per il mio essere acida. Stronza. Debole. Paranoica. Ansiosa. Problematica. Apatica. Sempre assonnata. Annoiata. Scazzata. Nervosa. Scusatemi.	
21186	Bored	21186.jpg	This is our second new cat! This is Fluffy(their old name was mr.fluffybutt)! The two are still getting used to the place. Fluffy though, chooses to stay in the cat box for awhile more.	
21598	Bored	21598.jpg	I relate to this on a personal and emotional level	
22282	Bored	22282.jpg	Le migliori gif da GIPHY!	
22510	Bored	22510.jpg	I love blinds	
22950	Bored	22950.jpg	The waiting game is killing me!!! and	
23093	Bored	23093.jpg	That candle is sick😍	
24000	Bored	24000.jpg	Evil kitten in training.	
24515	Bored	24515.jpg	My grandma 46 years ago in Paris.	
25122	Bored	25122.jpg	Bored moody selfie 🤳🏻 (at Bristol, United Kingdom)	
25388	Bored	25388.jpg	Im so sick and tired of all of you	
25453	Bored	25453.jpg	I am sorry. I am trash. ? I was really bored.	
25668	Bored	25668.jpg	Inside an acoustic guitar.	
25820	Bored	25820.jpg	Work is completely dead and I’m bored so here’s a selfie	
26237	Bored	26237.jpg	You canl show your suport with crypto	
26311	Bored	26311.jpg	Watching some show in TLC while waiting for bf who’s taking a dump in the toilet. (at Hilton Pearl River)	
26365	Bored	26365.jpg	Old post of mine that I’m remaking to show everyone how creative I am!	
27214	Bored	27214.jpg	I don’t even like yellow roses.	
27233	Bored	27233.jpg	I’m like when you add gas to a fire?a big explosion that’s warm and bright but dies out too fast	
27813	Bored	27813.jpg	This David Bowie mural	
27996	Bored	27996.jpg	Baby, I’m bored. Can you come over?	
28333	Bored	28333.jpg	So tell me what you want, what you really, really want 💕	
28418	Bored	28418.jpg	I’m sooooo bored! (at Old North Columbus, Columbus)	
29842	Bored	29842.jpg	Cansado. Me falta una hora de sueño. Y lo que estoy subiendo no levanta los ánimos. Un finde frío y gris.	
29982	Bored	29982.jpg	New trending GIF tagged fox, bored, gordon ramsay, yawn, 106, 24 hours to hell and back, fetch bistro via Giphy	
30404	Bored	30404.jpg	Deadites: The Evil Dead (1981)	
30443	Bored	30443.jpg	I want to listen to your voice with my eyes closed, and just listen as if you were my personal ocean.	
30678	Bored	30678.jpg	random drawing i did during art stream; was experimenting with clip paint studio lol	
31488	Bored	31488.jpg	Long story here we go; So in art we’re making shirt designs. My first one came out to be stressful and far too detailed to be finished on time, so by a long-shot I asked my art teacher if I could try a different design instead. Surprisingly she said yes allowing me to draw this lil masterpiece of mine. Gonna go on a shirt too. I like it. Gonna need a different, and better shirt though. The one I have is a long sleeved an I’m aiming for a short sleeved t-shirt. Bleh. At least the style’s done. Now I take a break.	
32100	Bored	32100.jpg	Snapchat: melyssa2 😊😊	
32378	Bored	32378.jpg	Guy wearing Gandfalf costume in New Zealand.	
32522	Bored	32522.jpg	Bored at work. Make those little red ones come up and put some questions to me!	
32532	Bored	32532.jpg	He thinks he’s a skater😂😂😂	
33113	Bored	33113.jpg	New trending GIF tagged bored, annoyed, whatever, ugh, eye roll, shrug, fine, attitude, eyebrows, boring, annoying, idc, hallmark channel, rolling eyes, i guess, shrugging, roll eyes, wcth, hearties, when calls the heart, if you say so, raised eyebrows, hope valley, i guess so, wtv, pascale hutton, fine by me, shrugged, rosemary coulter, rosie coulter via Giphy	
33167	Bored	33167.jpg	Slow day at work selfie	
33254	Bored	33254.jpg	VIew all picture: Things You Don’t Say During Sex	
33528	Bored	33528.jpg	Champagne for the pain (hier: Maykels Home Sweet Home)	
33878	Bored	33878.jpg	A Dingo running across a flooded plain.	
34772	Bored	34772.jpg	Someone send help..	
35851	Bored	35851.jpg	VIew all picture: 14 People Had One Job And Failed It	
36835	Bored	36835.jpg	I’ve been taking too many selfies recently	
37102	Bored	37102.jpg	New trending GIFgh, bored, sleeping, sueÃ±o, sueÃÂ±o, gran hermano, belen esteban, bostezo, gh vip, mediaset espaÃÂ±a, mediaset espaÃ±a via Giphy	
37625	Bored	37625.jpg	i was bored nd i wanted to be cool so i tried this nd it looked kinda cool // instagram: ___mulaan on We Heart It -	
37836	Bored	37836.jpg	New trending GIF via Giphy More pics and videos to share in Whatsapp in	
38276	Bored	38276.jpg	Working hard or hardly working???? Idk	
38566	Bored	38566.jpg	music + freestyle drawing= relaxation and happiness	
38735	Bored	38735.jpg	drew the sketch with my finger and rendered on my laptop :) self portrait.	
39280	Bored	39280.jpg	I miss 2011 Tumblr	
39318	Bored	39318.jpg	I miss home and feeling good :( soul come back	
40226	Bored	40226.jpg	coffee shop boredom 🌼 6.22.18	
40600	Bored	40600.jpg	New trending GIF tagged episode 7, abc, bored, the bachelor, bachelor, season 21, over it, boring, corinne via Giphy	
40693	Bored	40693.jpg	New trending GIF via Giphy More pics and videos to share in Whatsapp in	
43001	Bored	43001.jpg	Who Lives in Houston??? I just moved here 😂 *sends out SOS because my 21st is March 15th😂*	
43027	Bored	43027.jpg	New trending GIF via Giphy More pics and videos to share in Whatsapp in	
43167	Bored	43167.jpg	Well, I just felt in this one. And I’m Still having problems falling asleep. Need to mention this to my (at Queens, New York)	
43216	Bored	43216.jpg	some sketches from the extraordenarly exciting english class	
44290	Bored	44290.jpg	Just me 💖	
44486	Bored	44486.jpg	Le migliori gif da GIPHY!	
44798	Bored	44798.jpg	I had a photo shoot today to help with my friends?project and I really like how my makeup turned out	
46207	Bored	46207.jpg	Looking though my blogs archive and came across this. Alright then	
46245	Bored	46245.jpg	tired, bored, wake up, fall out boy, awoken	
46864	Calm	46864.jpg	Namaste 🙏🏾 (at London, United Kingdom)	
46937	Calm	46937.jpg	Nymphaea by Claudio_DeSat	
47767	Calm	47767.jpg	Sunset in the Pacific ocean	
47999	Calm	47999.jpg	FOR EXAMPLE: BEN GOWERTT // www.for-example.org/profile.php?fullname=bengowertt //	
48152	Calm	48152.jpg	Everyday is a journey and everyday you review who you are at the end of each day. You wake up with the opportunity to start with fresh eyes and learn that yesterday was just a day with a different perspective but today your new day is a gift to try again. Please don’t carry yesterday’s obsessions, fears and worries but embrace your emotions heal and try again. Life is beautiful and so are you. We need your soul to shine, I know you are tired but today join me in believing it’s a new day, with fresh eyes and opportunities ?joy	
48547	Calm	48547.jpg	Preachers Cave on North side of Eleuthera (at Preacher’s Cave)	
48791	Calm	48791.jpg	You know what this is..?? This is EVERYONE ever dream in their lifetime. This is The PEACEFUL PLACE on EARTH. This gives you ENERGY. This IS LIFE and it’s PERK, live LIFE to the FULLEST. (at Diu Island)	
48993	Calm	48993.jpg	DuckZenStyle by Andre_Villeneuve:	
49350	Calm	49350.jpg	The root of suffering is attachment. You have created a space in your mind that holds a person or object as part of you. When that person or object is criticized, neglected or not with you, you feel pain in your mind and you experience a sense of loss. If you want to be happy, you must learn to love and appreciate while remaining independent.	
49365	Calm	49365.jpg	On the road	
49680	Calm	49680.jpg	Highlights from my walk today. I also saw a squirrel fight a pigeon but I didn’t manage to film/take a picture of it.	
49698	Calm	49698.jpg	Lo que uno hace cuando ya hizo la tarea.	
49845	Calm	49845.jpg	The weather yesterday was beautiful~BookNerd ?	
49889	Calm	49889.jpg	…radical act of love (presso San Giovanni)	
50131	Calm	50131.jpg	Zen moment More pictures on www.vise.pictures	
50458	Calm	50458.jpg	Rasa sabar tidak bisa menjanjikan bahwa kita akan memiliki seseorang atau sesuatu. Kecil sekali kalau sabar hanya mendapatkan ini. Tapi rasa sabar, bisa menjanjikan ketentraman di hati, apapun yang terjadi. Dan sungguh, itulah hakikat sabar.	
51487	Calm	51487.jpg	Photo:Walking on the beach - Sanibel, United States - Black and white street photography by Giuseppe Milo (www.pixael.com)	
51870	Calm	51870.jpg	Favorite season, listen.	
52070	Calm	52070.jpg	The fox and the flowers Look at this lil fluff its a big fluff now ;v; next page should be before next sunday >3> lots of school stuff First page Previous page Next page	
52399	Calm	52399.jpg	Foggy Groove, by tchebotarev The day ends with you close your eyes.	
52465	Calm	52465.jpg	La Dispute - Andria	
52647	Calm	52647.jpg	Gnkk unter We Heart It.	
53100	Calm	53100.jpg	Let’s Leave the Shore Behind by CreativeIsland	
53123	Calm	53123.jpg	peace on We Heart It	
53344	Calm	53344.jpg	Tumblr on We Heart It	
53628	Calm	53628.jpg	Welcome to Positive Vibes Quotes Created to help people see things positively. 🌌 Positive vibes only 🌌 Download and read 📕 popular Self-Help ebook ✔️ 👉	
54133	Calm	54133.jpg	(7) Favoriten | Tumblr on We Heart It.	
55274	Calm	55274.jpg	“CALM THE FUCK DOWN?	
55294	Calm	55294.jpg	Beautiful B.A.R.C.E.L.O.N.A!!! 👒🛍👢👜👛🌹 📷	
55491	Calm	55491.jpg	Keep calm and make coffee. Me and my keurig are best friends :)	
55859	Calm	55859.jpg	I love to live here most of the time…the only thing missing is the sea	
55948	Calm	55948.jpg	(at Newport, Vermont)	
55984	Calm	55984.jpg	☕Follow for more cozy vibes🌙⛈️ Source:	
56184	Calm	56184.jpg	☕Follow for more cozy vibes🌙⛈️ Source:	
56442	Calm	56442.jpg	Fisherman by ynwynn27	
56894	Calm	56894.jpg	Kilchurn castle - Ecosse	
57044	Calm	57044.jpg	helps my 🙏 helps me calms my 🙏 in 🌻🐝🦋👑🌈⭐️🍄🦄🐦 ⭐️ 😉	
57255	Calm	57255.jpg	Having a nice and calm rainy evening outside on my own 🙂 (at Saint-Charles-Borromée, Quebec)	
57400	Calm	57400.jpg	🌌 Positive vibes only 🌌 Download and read 📕 popular Self-Help ebook ✔️ 👉	
57439	Calm	57439.jpg	🌌 Positive vibes only 🌌 Download and read 📕 popular Self-Help ebook ✔️ 👉	
57581	Calm	57581.jpg	New free stock photo of beach, bright, calm	
57610	Calm	57610.jpg	5th exercise of Falun Gong	
57619	Calm	57619.jpg	New on 500px : Ukimodo Temple ?Lake Biwa by creedont by creedont from 500px For download Click Here	
57768	Calm	57768.jpg	Treat Yourself to a Spa Day at Home | ecogreenlove ? Personal home spas have become a common feature of modern homes, so more and more homeowners decide to transform their own bathrooms into retreats. Not only can this elevate your home décor, but it will also provide you with an opportunity to indulge yourself in a soothing spa experience right in your personal sanctuary. From bathroom design to treatment ideas, you can bring the spa to you in just a few steps.	
58625	Calm	58625.jpg	my feeling draw.	
58906	Calm	58906.jpg	-pls dont repost- -photos arent mine-	
59028	Calm	59028.jpg	Sunday View 🌊💙 (at Morong Beach Bataan)	
59380	Calm	59380.jpg	Healing Energy Tools	
59405	Calm	59405.jpg	(at Upper Eastside)	
59693	Calm	59693.jpg	What Are Male Suicide Rates In The Uk, How Can Awareness Be Raised And What’s Calm? MALE suicide is often referred to as the ‘silent killer?as it is the biggest cause of death for men under the age of 45 in the UK.	
59912	Calm	59912.jpg	My new fav! I like it blended with doTERRA’S Serenity. (at Pine Branch Designs & Essentials)	
60182	Calm	60182.jpg	Beautiful Prague. Sunset from the bridge. It’s the right moment to feel when is enough. (at Karlův most - Charles Bridge - Ponte Carlo - Puente de Carlos)	
60318	Calm	60318.jpg	Still…quiet…calm (at University of Stirling)	
60438	Calm	60438.jpg	Always so pretty 😊	
60474	Calm	60474.jpg	Chillax, keep calm have a coffee, (Y) (at Quezon City, Philippines)	
60832	Calm	60832.jpg	Bob Ross on Show: Beauty is Everywhere Episode Four: Dimensions 🎨❤️❤️ (at Los Angeles, California)	
61379	Calm	61379.jpg	Good Morning & Happy Monday 😊☀?I hope you have a wonderful day! Taking a moment to practice gratitude and being thankful for life ❤️	
62428	Calm	62428.jpg	missing summer days at the cottage	
62798	Calm	62798.jpg	Meditação da Vanessa nas rochas da Praia da Armação, Floripa (em Praia da Armação, Florianópolis, SC)	
63173	Calm	63173.jpg	?se llama calma y me costo muchas tormentas obtenerlas “?: 🐝 (en Rengo, Libertador General Bernardo O'Higgins, Chile)	
63426	Calm	63426.jpg	“What Happened To You??	
63504	Calm	63504.jpg	Home & new two cute plants	
63698	Calm	63698.jpg	Creativity is what makes me alive. ‘adele?artwork available Follow link in bio for more info { }	
63914	Calm	63914.jpg	The watcher by MTuncKolverdi:	
64090	Calm	64090.jpg	Paisaje, Serenity by adamwestphoto - Link:	
64217	Calm	64217.jpg	Rain across the Corinthian gulf	
64351	Calm	64351.jpg	香蒜白酒蛤蜊義大利麵 🍶 洋蔥馬鈴?🥔 蘑菇 🍄 濃湯 🍲	
64440	Calm	64440.jpg	Holes of Fishes by Isamtelhami	
64450	Calm	64450.jpg	Golden morning Facebook | Instagram | Flickr | Society6	
64642	Calm	64642.jpg	This is one of my favorite pics, it makes me feel so happy/calm/nostalgic somehow🌻	
64816	Calm	64816.jpg	Late Evening A late evening at River Kwai -Thailand	
64988	Fear	64988.jpg	from | You either want it or you want to keep making excuses.	
65033	Fear	65033.jpg	i think i know whom zircon is based on	
65686	Fear	65686.jpg	😨Fear😨 AKA Phobia, is the younger twin sister of Anxiety. She is very timid and gets scared easily. From insects to drowning, she is scared of them. Which is why she remains in her comfort barrier, which she calls her “Safe Bubble? When she hits Pure Form, her bubble pops and takes on a hideous form. So when I’m frighten…it gets VERY ugly. She tends to stutter and look around a lot, checking her surroundings. She sometimes trips and float away in her bubble, if not careful. She is based on “Bubble Boy.?Her horns didn’t always look like that, she filed them down to prevent popping her own bubble. Sad made the bubble for her. And she smells like pure sweaty gym socks.	
66336	Fear	66336.jpg	Letter from Maureen Dowd to Mr. Trump 25 March 2017 WASHINGTON ?Dear Donald, We’ve known each other a long time, so I think I can be blunt. You know how you said at campaign rallies that you did not like being identified as a politician? Don’t worry. No one will ever mistake you for a politician. After this past week, they won’t even mistake you for a top-notch negotiator. I was born here. The first image in my memory bank is the Capitol, all lit up at night. And my primary observation about Washington is this: Unless you’re careful, you end up turning into what you started out scorning. And you, Donald, are getting a reputation as a sucker. And worse, a sucker who is a tool of the D.C. establishment. Your whole campaign was mocking your rivals and the D.C. elite, jawing about how Americans had turned into losers, with our bad deals and open borders and the Obamacare “disaster.?And you were going to fly in on your gilded plane and fix all that in a snap. You mused that a good role model would be Ronald Reagan. As you saw it, Reagan was a big, good-looking guy with a famous pompadour; he had also been a Democrat and an entertainer. But Reagan had one key quality that you don’t have: He knew what he didn’t know. You both resembled Macy’s Thanksgiving Day balloons, floating above the nitty-gritty and focusing on a few big thoughts. But President Reagan was confident enough to accept that he needed experts below, deftly maneuvering the strings. You’re just careering around on your own, crashing into buildings and losing altitude, growling at the cameras and spewing nasty conspiracy theories, instead of offering a sunny smile, bipartisanship, optimism and professionalism. You promised to get the best people around you in the White House, the best of the best. In fact, “best?is one of your favorite words. Instead, you dragged that motley skeleton crew into the White House and let them create a feuding, leaking, belligerent, conspiratorial, sycophantic atmosphere. Instead of a smooth, classy operator like James Baker, you have a Manichaean anarchist in Steve Bannon. You knew the Republicans were full of hot air. They haven’t had to pass anything in a long time, and they have no aptitude for governing. To paraphrase an old Barney Frank line, asking the Republicans to govern is like asking Frank to judge the Miss America contest ?“If your heart’s not in it, you don’t do a very good job.?You knew that Paul Ryan’s vaunted reputation as a policy wonk was fake news. Republicans have been running on repealing and replacing Obamacare for years and they never even bothered to come up with a valid alternative. And neither did you, despite all your promises to replace Obamacare with “something terrific?because you wanted everyone to be covered. Instead, you sold the D.O.A. bill the Irish undertaker gave you as though it were a luxury condo, ignoring the fact that it was a cruel flimflam, a huge tax cut for the rich disguised as a health care bill. You were so concerned with the “win?that you forgot your “forgotten?Americans, the older, poorer people in rural areas who would be hurt by the bill. As The Times’s chief Washington correspondent Carl Hulse put it, the G.O.P. falls into clover with a lock on the White House and both houses of Congress, and what’s the first thing it does? Slip on a banana peel. Incompetence Inc. “They tried to sweeten the deal at the end by offering a more expensive bill with fewer health benefits, but alas, it wasn’t enough!?former Obama speechwriter Jon Favreau slyly tweeted. Despite the best efforts of Bannon to act as though the whole fiasco was a clever way to bury Ryan ?a man he disdains as “the embodiment of the ‘globalist-corporatist?Republican elite,?as Gabriel Sherman put it in New York magazine ?it won’t work. And you can jump on the phone with The Times’s Maggie Haberman and The Washington Post’s Robert Costa ?ignoring that you’ve labeled them the “fake media??and act like you’re in control. You can say that people should have waited for “Phase 2?and “Phase 3??whatever they would have been ?and that Obamacare is going to explode and that the Democrats are going to get the blame. But it doesn’t work that way. You own it now. You’re all about flashy marketing so you didn’t notice that the bill was junk, so lame that even Republicans skittered away. You were humiliated right out of the chute by the establishment guys who hooked you into their agenda ?a massive transfer of wealth to rich people ?and drew you away from your own. You sold yourself as the businessman who could shake things up and make Washington work again. Instead, you got worked over by the Republican leadership and the business community, who set you up to do their bidding. That’s why they’re putting up with all your craziness about Russia and wiretapping and unending lies and rattling our allies. They’re counting on you being a delusional dupe who didn’t even know what was in the bill because you’re sitting around in a bathrobe getting your information from wackadoodles on Fox News and then, as The Post reported, peppering aides with the query, “Is this really a good bill??You got played. It took W. years to smash everything. You’re way ahead of schedule. And I can say you’re doing badly, because I’m a columnist, and you’re not. Say hello to everybody, O.K.? Sincerely, Maureen	
66751	Fear	66751.jpg	I just posted “Chapter 1: Our New House?for my story “Monster Looking Thru The Window?	
66848	Fear	66848.jpg	Im scared and I know you are too. With all of our differences we are the same. Embrace your neighbor how you embrace your self. Its all love	
66908	Fear	66908.jpg	Follow our blog:	
67852	Fear	67852.jpg	Someone got some love in a strong and powerful shade of red today. Thx and for training with me.	
68343	Fear	68343.jpg	Action and faith enslave thought, both of them in order not be troubled or inconvenienced by reflection, criticism, and doubt	
68801	Fear	68801.jpg	This is so deep	
69255	Fear	69255.jpg	Because I’m still hungry for more lovey-dovey disear fan art?I know it’s ooc of them but fuck it, I don’t care anymore. XD They’re just sooo adorable, I can’t!! More disear fan art soon?I promise. :P	
69386	Fear	69386.jpg	Jenny Offill, Dept. of Speculation	
69633	Fear	69633.jpg	Pentheraphobia is a fear of a mother-in-law. -Source Follow us : Mind Blowing Facts	
70319	Fear	70319.jpg	When you’re afraid. on We Heart It.	
70452	Fear	70452.jpg	Words to live by! Lettering done for the lovely Verily Magazine by Belinda Love Lee	
70489	Fear	70489.jpg	Restless dream | by eibhilinnn	
70547	Fear	70547.jpg	?a We Heart It-on -	
71001	Fear	71001.jpg	Soml. auf We Heart It -	
71262	Fear	71262.jpg	on We Heart It.	
71364	Fear	71364.jpg	I’m thantophobic 😎 | via Tumblr on We Heart It	
71450	Fear	71450.jpg	There’s a plane and I am flying?| Brandon in a plane	
72133	Fear	72133.jpg	Untitled auf We Heart It -	
72542	Fear	72542.jpg	never on We Heart It.	
72701	Fear	72701.jpg	?auf We Heart It.	
73016	Fear	73016.jpg	kill your fears	
73143	Fear	73143.jpg	Twitpic - Share photos and videos on Twitter on We Heart It - Hearted from:	
73516	Fear	73516.jpg	The Litany Against Fear: Originally penned by Frank Herbert for the Dune series, this litany has guided me through many dark days. I have always remained. The Dune series is my favorite classic science fiction series and always encourage others to check it out. He who controls the spice, controls the universe. (x)	
73721	Fear	73721.jpg	Devin Felicity on We Heart It -	
