index	#1 Label	#2 ImageID	#3 String	#3 String
13932260762	negative	13932260762.jpg	2014	glass
6826613484	negative	6826613484.jpg	sometimes , better this way . . .	glass
9107493572	negative	9107493572.jpg	a href http www . freevectorzone . com lady bug rel nofollow www . freevectorzone . com lady bug a ladybug vector image	insect
11942749773	negative	11942749773.jpg	this is photo from my top 10 )	leave
16036742996	negative	16036742996.jpg	a href http www . panoramio . com photo 115286669 rel nofollow www . panoramio . com photo 115286669 a	leave
2196790042	negative	2196790042.jpg	on summer st	leave
4002092288	negative	4002092288.jpg	taken with an industar 61 l z lens mounted on on a konica minolta 5d .	leave
457855540	negative	457855540.jpg	in one of our books i found some dried leaves from last autumn . . .	leave
10341378796	negative	10341378796.jpg	wild mushrooms in my yard in sparta , nj	mushroom
5020197961	negative	5020197961.jpg	photographer caesandra seawell	mushroom
9860980845	negative	9860980845.jpg	minolta digital camera	mushroom
2436679859	negative	2436679859.jpg	as i watched the full moon rise over the house next door behind their tv antenna earlier this week , i suddenly realised i was going to ditch my already prepared shot for today in favour of another idea . i was thinking of communication and extra terrestrial activity and outer space and 21st century , but then thought , nah it 's a traditional shot . a href http www . bighugelabs . com flickr onblack . php ? id 2436679859 amp size large rel nofollow view in large and black a for 7 days of shooting , round things theme	night
6151201833	negative	6151201833.jpg	had a chance to go through a couple more of my moon shots from the other night . . i liked this one	night
3141021460	negative	3141021460.jpg	a dry river bed on the edge of copeton lake . for more info see the a href http www . bigtrip . com . au places to go australia nsw copeton lake inverell . html rel nofollow lake copeton a entry on the a href http www . bigtrip . com . au rel nofollow big trip a website .	river
4323803628	negative	4323803628.jpg	rebirth party at dry river , tucson	river
2176139798	negative	2176139798.jpg	abandoned alignment of us rt , 80 , california	road
3579665355	negative	3579665355.jpg	abandoned road through illinois beach state park . worked fine except for the part that was flooded . luckily i always wear sandals in the summer so it was no big deal .	road
4704744101	negative	4704744101.jpg	a crumbling old highway through the desert of central washington .	road
9217144884	negative	9217144884.jpg	fog and clouds hang along the ridgeline as a deserted old roadway ( old us 40 ) carves its way trough rolling desert terrain and sagebrush near the jordanelle reservoir outside park city , utah look across to deer crest at the deer valley resort . ( c ) 2013 tom kelly	road
4262001161	negative	4262001161.jpg	a rose by any other name could equal death . taken by me edited by me	rose
6643527025	negative	6643527025.jpg	last year 's roses i bought my girlfriend a big bunch of red roses for her birthday in november 2011 . they are still on the table in her house after nearly 3 months . she loved them so much she does n't want to get rid of them ! 05 01 2012 .	rose
14135009193	negative	14135009193.jpg	heteropoda davidbowie huntsman spider enjoying its winged termite supper . selangor , malaysia . tropical spiders a href http orionmystery . blogspot . com 2012 01 tropical spiders . html rel nofollow orionmystery . blogspot . com 2012 01 tropical spiders . html a	spider
8156915588	negative	8156915588.jpg	tropical spider at california academy of science a href http www . calacademy . org rel nofollow www . calacademy . org a	spider
3523858820	negative	3523858820.jpg	tradicionalment , a catalunya la diada de sant jordi s el dia dels enamorats , i s costum que les parelles es regalin una rosa i un llibre . la pres ncia del llibre s deguda a que la diada coincideix amb el dia internacional del llibre , que des de 1930 commemora la mort de miguel de cervantes . la diada t un caire reivindicatiu de la cultura catalana i molts balcons s'engalanen amb la senyera . a tot barcelona es venen llibres i roses , per s a la rambla on l'esdeveniment arriba a la seva m xima expressi . a les parades habituals de la rambla se n'afegeixen de temporals . s tradicional promoure la venda de llibres amb signatures dels autors i fent un descompte al preu de venda . les llibreries properes a pla a catalunya estan plenes de gom a gom i obren fins i tot si es diumenge . quant a les roses es transformen en un negoci del que tothom se n'aprofita . hi ha parades amb reivindicacions pol tiques , per ajudar a organitzacions humanit ries , per recaptar fons per escoles o simplement per a aconseguir alguns diners extra . els mitjans de comunicaci fan retransmissions en directe des dels punts m s emblem tics . per sobre tot cal destacar l'ambient festiu que genera la diada . es realitzen activitats a les biblioteques i concerts als carrers que s'afegeixen a l'atrafegada agenda cultural de la ciutat comtal . barcelona is also the capital of the spanish province of catalonia . st george is the patron saint of catalonia . come to barcelona on the 23rd of april and join in the transformation of barcelona into a town of celebration . although this is not a national holiday , the crowded streets and the bustle of rose and book buying and carrying give a happy party atmosphere . of course , clement warm weather helps too . everywhere there are stalls selling single , dragon s blood red , roses , decorated with the red and yellow catalan colours , or the stalls sell books , or both . the streets , metro stations , even the roof top of a gaudi house open to the public have a stall , or sometimes a couple of students , selling roses or books . the bookstalls alone number over three hundred . about 2 , 000 , 000 books are sold on the day of sant jordi and some 3 , 500 , 000 roses . japan now imitates this catalan day of the book and the rose . on the front of the buses flutter flags , of red and yellow stripes for catalonia and white with a red cross for st george , or his catalan name , sant jordi ( san jorge is in spanish ) . but why this sudden fever for books and roses ? in catalonia , whose capital is barcelona , on st george s day , gifts are exchanged between sweethearts a rose to the woman , a book to the man . this day is also called the day of lovers . the roses are given in memory of st jordi , who rescued a princess from the dragon he slew . the blood spilt from the dragon grew into a rose that jordi gave to the rescued princess , a symbol of love and friendship , or at least so they tell me . books started being given on st jordi s day from 1923 when a barcelona bookseller started the custom to help sell books , using as a hook the death date of two famous great writers on 23rd april 1616 spain s miguel cervantes , author of don quixote , and england s william shakespeare . 23rd april has also been designated international book day by unesco . it is estimated that 6 million roses and 400 , 000 books ( half catalonia s yearly book sales ) are sold in barcelona on st george s day . note that devoted sons may buy their mother a pot of orchids or other flowers instead . tradicionalmente en catalu a la diada de sant jordi como es conocido este d a all , es el d a de los enamorados , en el cual las personas intercambian y regalan rosas y libros a su pareja y personas queridas . se cree que la tradici n de regalar en esta fecha una rosa a la mujer amada se remonta probablemente hasta el siglo xv . algunas versiones hacen coincidir esta pr ctica con la feria de las rosas o de los enamorados que ten a lugar en barcelona durante el verano . es un hecho constatado que en aquella poca ya se repart an rosas a las mujeres que asist an a la misa oficiada en la capilla de san jorge del palacio de la generalidad de catalu a en esta fecha . la rosa va acompa ada de una senyera y una espiga de trigo . el color rojo de la rosa simboliza la pasi n , la senyera al patr n de catalu a y la espiga de trigo representa la fertilidad . el d a de sant jordi tiene un aspecto reinvindicativo de la cultura catalana y muchos balcones lucen la bandera aut noma , la senyera . en toda catalu a se venden cromos y llaveros llegando a su m xima expresi n en las ramblas , donde a los puestos habituales se a aden temporales . es tradicional promover la venta de libros con firmas de los autores y un descuento al precio de venta . normalmente tambi n se realizan actividades en las bibliotecas y conciertos en las calles que se a aden a la agenda cultural de la ciudad condal .	street
6939569120	negative	6939569120.jpg	the movie quot the station agent quot was filmed here .	train
2295240474	negative	2295240474.jpg	this used to be the turning tree , at least that is what my late husband used to call it . whenever he would drive the girls to riding he could never remember where to make the final turn . finally he realized that this really tall tree was right across the street from where he needed to turn and thus he dubbed it the turning tree . recently during a bad storm it broke and now it is n't quite as effective as the turning tree . i always meant to stop and take a picture of it but now that it is laying broken i figured that it would have to be now or never . although it has been like this for a while now i am sure that at some point someone is going to remove it . just one more memory that has been broken	tree
4637527216	negative	4637527216.jpg	wind snapped this tree in half and onto this house at 12th and detroit .	tree
870686348	negative	870686348.jpg	broken tree on hunt rd	tree
16076507691	negative	16076507691.jpg	preparing for boston marathon and testing my new salomon s lab shoes on a beautiful and cold winter snowy day	winter
15003275823	positive	15003275823.jpg	by senkaz a href http bitly . com 1wqvlxx rel nofollow bitly . com 1wqvlxx a	autumn
11683692173	positive	11683692173.jpg	aerial view of the town of oludeniz along the mediterranean coast in turkey . jon reid a href http www . nomadicvision . com rel nofollow portfolio a a href http nomadicvision . com blog rel nofollow blog a a href http nomadicvision . tumblr . com rel nofollow tumblr a	beach
15735044060	positive	15735044060.jpg	iztok alf kurnik , all rights reserved a href http www . showinmyeyes . com rel nofollow www . showinmyeyes . com a b please fav this photo if you like my work . b check out my other photos on my a href https www . flickr . com photos showinmyeyes b photostream b a or start b follow b ing b me b not to miss any of my work .	beach
2941888328	positive	2941888328.jpg	coral island panorama to view large size , click the link below . a href http www . sirmart . net v3 images pano panocoralislandmed . jpg rel nofollow www . sirmart . net v3 images pano panocoralislandmed . jpg a	beach
15540118132	positive	15540118132.jpg	rufous tailed jacamar , quot galbula ruficauda quot these are awesome birds . they are related to barbets , toucans , puffbirds and woodpeckers and they occupy basically the same niche that bee eaters do in europe asia . we got to watch one flycatching all kinds of flying insects . la selva biological research station , costa rica march 2014	bird
2214111546	positive	2214111546.jpg	exploring the aquarium these are some awesome birds at the aquarium that will fly up and perch on your shoulder .	bird
4644633985	positive	4644633985.jpg	my manager 's awesome bird her name is azul .	bird
7132434907	positive	7132434907.jpg	a pair of roseate spoonbills in the everglades . . the one in the back seems to be looking straight at me . . . they are awesome birds to watch , observe and photographed . copyright for this gallery photo belongs solely to maria a . gonzalez . images may not be copied , downloaded , or used in any way without the expressed , written permission of the photographer .	bird
7257605288	positive	7257605288.jpg	some talkative trumpeters encountered on the mississippi river at monticello , mn .	bird
8788233786	positive	8788233786.jpg	great tit	bird
8183577727	positive	8183577727.jpg	pure insanity	boat
14258884487	positive	14258884487.jpg	my good friend amp co worker melissa has always made me some rad cakes for my birthday at work so this year i wanted to make her one ! i drew her basset hound , lola , in a party hat . cake is chocolate with cherry almond buttercream . decorated by brenna horton at honeymoon bakery . a href http novavistaphotography . deviantart . com rel nofollow deviantart a a href https www . facebook . com novavistaphotography rel nofollow facebook a a href http www . redbubble . com people novavistaphotos rel nofollow redbubble a a href http society6 . com novavistaphotography rel nofollow society6 a a href http novavistaphotography . tumblr . com rel nofollow tumblr a a href http www . twitter . com novavistaphotos rel nofollow twitter a a href http 500px . com novavistaphotography rel nofollow 500px a	cake
2818713892	positive	2818713892.jpg	a quot people 's choice quot winner . crappy photo does n't do it justice .	cake
2862831204	positive	2862831204.jpg	decorated cake	cake
5805149319	positive	5805149319.jpg	reminiscence writing on cakes reads gas co op with a ration book	cake
5983155241	positive	5983155241.jpg	cake made and decorated for final class project given to my mom in the nursing center . butter cake has a layer of strawberry swiss meringue buttercream , covered and decorated with buttercream icing , trimed with shells and wilton roses ( light orange and red stripe )	cake
15752509133	positive	15752509133.jpg	plus d'informations a href http www . europeauto nissan . com classiccars porsche 911 speedster rel nofollow www . europeauto nissan . com classiccars porsche 911 speedster a	car
16260238961	positive	16260238961.jpg	falcon xp panelvan cool cars , great bands awesome !	car
15103968039	positive	15103968039.jpg	baldwin , ny august 20 , 2014	cat
7579717688	positive	7579717688.jpg	this is a silver tabby and white , medium hair , cat at the shelter expressing himself	cat
287709166	positive	287709166.jpg	gorgeous light and melancholy shadows .	chair
7832969060	positive	7832969060.jpg	some people thrive on sitting there .	chair
4056853300	positive	4056853300.jpg	whole wheat chocolate chip amp banana muffins to come !	chocolate
4876230861	positive	4876230861.jpg	ancient church of st . leonard , rodney stoke , somerset . built around 1175 ( c ) jeremy sage	church
3979539165	positive	3979539165.jpg	a href http www . yusuf yusuf85 . blogspot . com rel nofollow planet earth a a href http www . myspace . com yusufyusuf85 rel nofollow www . myspace . com yusufyusuf85 a a href http www . facebook . com group . php ? gid 58640502547 rel nofollow facebook group a a href http www . flickr . com photos yusufyusuf85 yusuf alioglu a	cloud
2071245269	positive	2071245269.jpg	they were n't actually a couple as far as i know , but imagining they were makes for a good picture !	coast
100592717	positive	100592717.jpg	i am not at liberty to say where these beautiful cupcakes are from or to tell you which one does n't taste so good .	cupcake
3001253534	positive	3001253534.jpg	i wanted to play with my new toy again today . i drove around and looked but nothing really spoke to me . when i got home i happened to look out our dining room window and saw a lonely iris had bloomed . i am convinced it bloomed just for me and my new camera . i mean these bloom in the spring not in november . how crazy is that ?	cupcake
3762164090	positive	3762164090.jpg	mix of icing hearts , butterflies and flowers photography by simon matuzelski a href http www . flickr . com photos metalsnowski www . flickr . com photos metalsnowski a	cupcake
5773551998	positive	5773551998.jpg	beautiful cupcakes perfect for weddings baked fresh . see our website a href http www . sweetascupcakes . co . nz rel nofollow www . sweetascupcakes . co . nz a	cupcake
6168882043	positive	6168882043.jpg	beautiful cupcake tower filled with vintage style cupcakes	cupcake
645259046	positive	645259046.jpg	this happens to me every time . i look at other people 's beautiful cupcakes and then i try and , well , it all goes downhill from there .	cupcake
7357856048	positive	7357856048.jpg	tuckered out after lots of fun .	dog
