index	#1 Label	#2 ImageID	#3 String	#3 String
6256943050	negative	6256943050.jpg	taken in the birchwood area of warrington in cheshire uk .	autumn
6291275011	negative	6291275011.jpg	best viewed on black .	autumn
6311184991	negative	6311184991.jpg	misty autumn noon in oulu .	autumn
6314131039	negative	6314131039.jpg	another beautiful autumn afternoon .	autumn
6341083445	negative	6341083445.jpg	misty autumn morning at the amazing chateau of hlubok nad vltavou in south bohemia . looks a lot better on a href http bighugelabs . com onblack . php ? id 6341083445 amp size large rel noreferrer nofollow b l a c k a a href http stevacek . smugmug . com rel noreferrer nofollow stevacek . smugmug . com a	autumn
6596872771	negative	6596872771.jpg	i love it now to sneak through the amount of pictures i took with my old nikon d40x . . . i keep finding things . . . peace	autumn
6961477482	negative	6961477482.jpg	orange has a temperate climate , with rainfall distributed fairly evenly throughout the year . compared with most population centres in australia it has colder winters , especially in terms of its daytime maximum temperatures , and in summer the average ( and absolute ) maximum temperatures are also lower than in most inland centres , on account of its elevation . the climate has enabled the area to be a major apple and pear producer , and more recently a centre for cool weather wine production .	autumn
6985262502	negative	6985262502.jpg	vresse sur semois	autumn
8110059361	negative	8110059361.jpg	wildwood lake , holly , mi in the mist . . . which was clearing .	autumn
8204245642	negative	8204245642.jpg	z diel misty autumn morning . fomapan 100 13x18cm in moersch tanol contact printed on fomalux paper	autumn
8401463237	negative	8401463237.jpg	pomerigio fosco al lac miserin	autumn
10383516176	negative	10383516176.jpg	fb . com violetvisualsphotography	bady
1071576774	negative	1071576774.jpg	yeah she cries alot like any other brats out there	bady
1099755583	negative	1099755583.jpg	( pfb 12272006 005 )	bady
11664128435	negative	11664128435.jpg	newborn baby with mother	bady
1271921469	negative	1271921469.jpg	this face is accompanied by a hoarse , screechy shriek . see , he 's not all cute smiles and giggles .	bady
12829165103	negative	12829165103.jpg	sabina , a little fighter , at the amecet baby home in soroti . she not only is suffering from hiv but also had a congenital heart condition at birth . although she spent most of her time making this face , she is healthy and happy , just needs some cuddle time .	bady
13023003844	negative	13023003844.jpg	my beautiful picture	bady
13027576224	negative	13027576224.jpg	crying baby boy , isolated over white	bady
1821614189	negative	1821614189.jpg	wah wah . . do n't beat me . .	bady
203465217	negative	203465217.jpg	not sure who started crying first , jenny or lauren .	bady
2058014269	negative	2058014269.jpg	she really does not like diaper changes . any ideas ?	bady
2162952009	negative	2162952009.jpg	bain news service , , publisher . patient at quot sea breeze jr . quot between ca . 1910 and ca . 1915 1 negative glass 5 x 7 in . or smaller . b notes b title from data provided by the bain news service on the negative . photo shows quot junior sea breeze quot a summer hospital for babies run by the association for improving the condition of the poor , supported by john d . rockefeller . the hospital was located at 64th street and the east river , new york city . ( source flickr commons project , 2008 and the new york times , august 9 , 1909 ) forms part of george grantham bain collection ( library of congress ) . b subjects b children b format b glass negatives . b rights info b no known restrictions on publication . b repository b library of congress , prints and photographs division , washington , d . c . 20540 usa , a href http hdl . loc . gov loc . pnp pp . print rel nofollow hdl . loc . gov loc . pnp pp . print a general information about the bain collection is available at a href http hdl . loc . gov loc . pnp pp . ggbain rel nofollow hdl . loc . gov loc . pnp pp . ggbain a b higher resolution image is available ( persistent url ) b a href http hdl . loc . gov loc . pnp ggbain . 09828 rel nofollow hdl . loc . gov loc . pnp ggbain . 09828 a b call number b lc b2 2302 11	bady
2181553663	negative	2181553663.jpg	she did n't want me to take any more pictures .	bady
2370732335	negative	2370732335.jpg	for more photos visit funny baby a href http www . funnybaby . ws rel nofollow www . funnybaby . ws a	bady
2376469270	negative	2376469270.jpg	we finally hit his threshold .	bady
2636320195	negative	2636320195.jpg	what a great dad . . . . . baby 's crying . better get the camera	bady
2706107657	negative	2706107657.jpg	she 's just mad because she did n't want to be in the chair .	bady
2706924950	negative	2706924950.jpg	poor thing , she 's just so upset . she even makes me smile when she 's mad .	bady
3057317042	negative	3057317042.jpg	mean mommy wo n't stop taking photos .	bady
3057317052	negative	3057317052.jpg	mean mommy wo n't stop taking photos .	bady
3063591118	negative	3063591118.jpg	because they arnt always smiling and happy ! )	bady
3235014932	negative	3235014932.jpg	i am determined to get the shot i have been dreaming of since i was pregnant with parker . i just have to get parker to cooperate and not cry ! i also need to figure out how not to tip him out of the salad bowl . . . i do have to say that probably added to the crying . it was a rough shoot for both of us but i will get my shot ( one of these days ) .	bady
3315694219	negative	3315694219.jpg	he 's so cutie when crying hihi . . .	bady
3353074560	negative	3353074560.jpg	outside in the early march snow storm .	bady
3353078716	negative	3353078716.jpg	edison out in our early march snow storm . he is not a fan of the snow . but it was windy and freezing so i ca n't blame him .	bady
3397388332	negative	3397388332.jpg	bailey was not happy at the birthday party at this time . she was being passed around to relatives that had n't seen her in a long time . she settled down right after nana nancy took her . nothing like a nana 's love	bady
3429147146	negative	3429147146.jpg	big sister really does love her . she kisses and hugs her all the time . she ca n't stop saying her name sometimes . but big sis does not know her own strength , and sometimes make her cry . this was a photo session interruption . do n't worry though everyone was fine )	bady
3450474688	negative	3450474688.jpg	i hope my little darlings look so funny when they 're unhappy .	bady
3658729149	negative	3658729149.jpg	i usually have this affect on boys . har har .	bady
3692704167	negative	3692704167.jpg	probably my favorite shot ever . my third child moments after birth . she is already tired of me taking her photo gjphoto . com follow my updates on twitter a href http twitter . com canadogreg rel nofollow twitter . com canadogreg a	bady
3695313486	negative	3695313486.jpg	i am not sure where i remember seeing crying baby portraits but i thought i would try one .	bady
374262131	negative	374262131.jpg	you would n't like me when i'm angry . . . .	bady
3769653623	negative	3769653623.jpg	so cute ! she litterally had quot a moment quot over a rock she was about to put in her mouth . her daddy took it from her and she was not happy and let us know ! she was all smiles 60 seconds later !	bady
3912638034	negative	3912638034.jpg	we went to visit our friends and their precious newborn little girl at the hospital . this photo was taken after she had eaten and was being burped . she was really awake and looking around , then realized she did n't want to be burped at the time . in this photo , little alexandra is just over 24 hours old .	bady
3943684675	negative	3943684675.jpg	funny pic	bady
3960602644	negative	3960602644.jpg	no no no . . . wa nako ni gipahilak . . . katulogon lang gyd na siya . . .	bady
4067079542	negative	4067079542.jpg	lucy was not happy at the start of our walk	bady
4079024693	negative	4079024693.jpg	little man is mad right now . wish i could remember more details about the why , when and where . many thanks to my friend sheryl who is sending me these pictures that i 've lost either to hd crashes or literally lost .	bady
4263490612	negative	4263490612.jpg	my son , unhappy face .	bady
4332217021	negative	4332217021.jpg	blogged a href http www . kristiwrightphotography . com 2010 02 austin lifestyle photographer meet the s family rel nofollow www . kristiwrightphotography . com 2010 02 austin lifestyle . . . a	bady
445098587	negative	445098587.jpg	mr . fussles lives in brussels . sometimes he flies in and , um . . . inhabits little levi for a while .	bady
4498835893	negative	4498835893.jpg	pippy got so upset when the elephant that was balanced on my head fell off ! ( there 's bokeh and she 's crying , so i hope this fits the sad bokeh friday group 's requirements ! ) a href http bighugelabs . com onblack . php ? id 4498835893 rel nofollow view on black a	bady
4511536561	negative	4511536561.jpg	not to make sense	bady
453495811	negative	453495811.jpg	jonah at 13 months . jonah upset that he has to leave the park . a href http www . flickr . com photos hjus jonah has his own flickr site a a href http www . flickr . com photos hjus www . flickr . com photos hjus a .	bady
4583721288	negative	4583721288.jpg	bee khoc an va .	bady
489947727	negative	489947727.jpg	this was the last one of the session . . . i ca n't image why ? ? ?	bady
5397367230	negative	5397367230.jpg	27 365 1 . 27 . 11	bady
5434820043	negative	5434820043.jpg	i 've had enough of happy , smiling babies . they go through dark days just like everyone else .	bady
5620788417	negative	5620788417.jpg	an outtake from an otherwise remarkably peaceful and tear free photoshoot . honestly , this happened for only about five minutes at the end millie was one of the easiest babies i 've ever worked with . all the same , ca n't let the tantrum go undocumented . . . . . otherwise what would her friends have to show at her wedding in 25 30 years ? ) see more images from this photoshoot at my facebook page a href http www . facebook . com clairelauphotography rel nofollow claire lau photography a	bady
5732427486	negative	5732427486.jpg	picture 462 . jpg	bady
5774212245	negative	5774212245.jpg	check out my photography page on facebook , and do n't forget to like it ! a href http www . facebook . com pages diana bernal photography 223025267735129 rel nofollow www . facebook . com pages diana bernal photography 223025267 . . . a	bady
5880096924	negative	5880096924.jpg	165 365 6 . 15 . 11	bady
612352164	negative	612352164.jpg	my gorilla of a father with my step mum and step nephew .	bady
6148079158	negative	6148079158.jpg	a href http www . formspring . me nizgha rel nofollow any thing u wanna know ? a	bady
6200278737	negative	6200278737.jpg	ellie 9 days old crying	bady
6373263383	negative	6373263383.jpg	sassyscoops . com halloween gno at jordan valley medical center october 27 , 2011	bady
6618128521	negative	6618128521.jpg	our littlest one ( who turned 1 a couple of days ago ) has had a difficult day today . we had just finished eating dinner and he desperately wanted to snuggle with daddy . i could n't resist pulling out the camera . i love crying babies . ) ( and happy ones too ) .	bady
6830531461	negative	6830531461.jpg	copyright 2012 thepatahtumbuh fotos add me on facebook azfar khairul yahoo . com	bady
6884774252	negative	6884774252.jpg	my attempt to get a good photo of the two of them ended in failure .	bady
6886273824	negative	6886273824.jpg	january 2012 .	bady
7133765757	negative	7133765757.jpg	tears are seen when words fail to express what one feels place thalankuppam , chennai .	bady
7161005476	negative	7161005476.jpg	rbby 92	bady
7306143870	negative	7306143870.jpg	baby liam , may 2012	bady
7612851032	negative	7612851032.jpg	brad clearly did not enjoy bath time or its aftermath ! bath given by daddy .	bady
8451730123	negative	8451730123.jpg	something i dislike henry crying for a href http www . flickr . com groups odc the new one odc a had to make a little collage of these shots . . the middle expression is my favourite . poor little henry ! i'm a bad mummy taking pictures of my baby crying . he was simply hungry . he 's always hungry ! ! )	bady
9003103263	negative	9003103263.jpg	a new born baby cries as he yearns for his mother 's embrace .	bady
902288093	negative	902288093.jpg	quasi quasi mi scappa da piangere . . .	bady
9308072329	negative	9308072329.jpg	when she 's tired . . . watch out )	bady
9434370660	negative	9434370660.jpg	fb . com violetvisualsphotography	bady
9687361762	negative	9687361762.jpg	my nephew	bady
9713852130	negative	9713852130.jpg	picture taken on august 10 , 2013 . copyright suresh kumar . all rights reserved . copyright crapistan . com . all rights reserved . copyright esoteric desi . all rights reserved . camera sony alpha nex 7 .	bady
10511384903	negative	10511384903.jpg	the last show of the belgian hardcore band conviction	band
10741551943	negative	10741551943.jpg	amazing melodic hardcore band from dundee ( uk )	band
10912415263	negative	10912415263.jpg	metalcore hardcore band	band
11051737635	negative	11051737635.jpg	us post hardcore band chiodos performing live at vans warped tour at stadthalle wien , vienna , austria on november 24 , 2013 . no use without prior written permission . get connected a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a markus wetzlmayr a href http www . wet photo . at rel nofollow www . wet photo . at a	band
11051837346	negative	11051837346.jpg	us post hardcore band we came as romans performing live at vans warped tour at stadthalle wien , vienna , austria on november 24 , 2013 . no use without prior written permission . get connected a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a markus wetzlmayr a href http www . wet photo . at rel nofollow www . wet photo . at a	band
11051858034	negative	11051858034.jpg	us post hardcore band chiodos performing live at vans warped tour at stadthalle wien , vienna , austria on november 24 , 2013 . no use without prior written permission . get connected a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a markus wetzlmayr a href http www . wet photo . at rel nofollow www . wet photo . at a	band
11051879774	negative	11051879774.jpg	us post hardcore band the color morale performing live at vans warped tour at stadthalle wien , vienna , austria on november 24 , 2013 . no use without prior written permission . get connected a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a markus wetzlmayr a href http www . wet photo . at rel nofollow www . wet photo . at a	band
11051906533	negative	11051906533.jpg	us post hardcore band chiodos performing live at vans warped tour at stadthalle wien , vienna , austria on november 24 , 2013 . no use without prior written permission . get connected a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a markus wetzlmayr a href http www . wet photo . at rel nofollow www . wet photo . at a	band
11982371496	negative	11982371496.jpg	dutch x hardcore band	band
11982376276	negative	11982376276.jpg	dutch x hardcore band	band
12169241635	negative	12169241635.jpg	a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a a href http www . wet photo . at rel nofollow www . wet photo . at a us punk rock band the story so far performing live as opening act for us post hardcore band a day to remember at gasometer wien , vienna , austria on january 26 , 2014 . no use without prior written permission .	band
12169653644	negative	12169653644.jpg	a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a a href http www . wet photo . at rel nofollow www . wet photo . at a us punk rock band the story so far performing live as opening act for us post hardcore band a day to remember at gasometer wien , vienna , austria on january 26 , 2014 . no use without prior written permission .	band
12169657314	negative	12169657314.jpg	a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a a href http www . wet photo . at rel nofollow www . wet photo . at a us metalcore band every time i die performing live as support act for us post hardcore band a day to remember at gasometer wien , vienna , austria on january 26 , 2014 . no use without prior written permission .	band
12169663794	negative	12169663794.jpg	a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a a href http www . wet photo . at rel nofollow www . wet photo . at a us metalcore band every time i die performing live as support act for us post hardcore band a day to remember at gasometer wien , vienna , austria on january 26 , 2014 . no use without prior written permission .	band
12169899936	negative	12169899936.jpg	a href http www . facebook . com wetphoto rel nofollow www . facebook . com wetphoto a a href http www . wet photo . at rel nofollow www . wet photo . at a us post hardcore band a day to remember performing live as main act at gasometer wien , vienna , austria on january 26 , 2014 . no use without prior written permission .	band
12257869965	negative	12257869965.jpg	german post hardcore band quot marathonmann quot playing as support of quot jennifer rostock quot . tonhalle m nchen , 31 . 01 . 2014	band
12258312444	negative	12258312444.jpg	german post hardcore band quot marathonmann quot playing as support of quot jennifer rostock quot . tonhalle m nchen , 31 . 01 . 2014	band
12258447176	negative	12258447176.jpg	german post hardcore band quot marathonmann quot playing as support of quot jennifer rostock quot . tonhalle m nchen , 31 . 01 . 2014	band
12258455126	negative	12258455126.jpg	german post hardcore band quot marathonmann quot playing as support of quot jennifer rostock quot . tonhalle m nchen , 31 . 01 . 2014	band
12568984005	negative	12568984005.jpg	fonte official fb page a href https www . facebook . com amitranoshc rel nofollow www . facebook . com amitranoshc a amitranos , punk hardcore band from turin . amitranos are beppe ( voice ) , mauro ( voice ) , paolo ( bass ) , marcello ( guitar ) , ricky ( guitar ) , igor ( drum )	band
12569000815	negative	12569000815.jpg	fonte official fb page a href https www . facebook . com amitranoshc rel nofollow www . facebook . com amitranoshc a amitranos , punk hardcore band from turin . amitranos are beppe ( voice ) , mauro ( voice ) , paolo ( bass ) , marcello ( guitar ) , ricky ( guitar ) , igor ( drum )	band
12571922174	negative	12571922174.jpg	fonte official fb page a href http www . facebook . com amitranoshc rel nofollow www . facebook . com amitranoshc a amitranos , punk hardcore band from turin . amitranos are beppe ( voice ) , mauro ( voice ) , paolo ( bass ) , marcello ( guitar ) , ricky ( guitar ) , igor ( drum )	band
12736387075	negative	12736387075.jpg	metallic hardcore band out of indianapolis , indiana live at sidebar in baltimore . a href http www . facebook . com conquerorshc rel nofollow www . facebook . com conquerorshc a a href http www . twitter . com jameslharper rel nofollow www . twitter . com jameslharper a	band
12736531873	negative	12736531873.jpg	metallic hardcore band out of delaware , ohio live at sidebar in baltimore . a href http www . facebook . com thebeastandhisimage rel nofollow www . facebook . com thebeastandhisimage a a href http www . twitter . com jameslharper rel nofollow www . twitter . com jameslharper a	band
12736539403	negative	12736539403.jpg	metallic hardcore band out of delaware , ohio live at sidebar in baltimore . a href http www . facebook . com thebeastandhisimage rel nofollow www . facebook . com thebeastandhisimage a a href http www . twitter . com jameslharper rel nofollow www . twitter . com jameslharper a	band
12921375264	negative	12921375264.jpg	vans warped tour 2012 falling in reverse is an american post hardcore band formed in 2008 , signed to epitaph records . the band is led by lead singer ronnie radke , along with guitarist jacky vincent , drummer ryan seaman , rhythm guitarist derek jones , and bassist ron ficarro .	band
12993185655	negative	12993185655.jpg	this is the brooklyn , new york based blackened post hardcore band a href http www . facebook . com tombsbklyn rel nofollow tombs a when they played at the sidebar in baltimore on saturday 1 march 2014 .	band
12993209545	negative	12993209545.jpg	this is the brooklyn , new york based blackened post hardcore band a href http www . facebook . com tombsbklyn rel nofollow tombs a when they played at the sidebar in baltimore on saturday 1 march 2014 .	band
12993252685	negative	12993252685.jpg	this is mike hill of the brooklyn , new york based blackened post hardcore band a href http www . facebook . com tombsbklyn rel nofollow tombs a when they played at the sidebar in baltimore on saturday 1 march 2014 .	band
12993316693	negative	12993316693.jpg	this is the brooklyn , new york based blackened post hardcore band a href http www . facebook . com tombsbklyn rel nofollow tombs a when they played at the sidebar in baltimore on saturday 1 march 2014 .	band
12993368863	negative	12993368863.jpg	this the brooklyn , new york based blackened post hardcore band a href http www . facebook . com tombsbklyn rel nofollow tombs a when they played at the sidebar in baltimore on saturday 1 march 2014 .	band
13007460425	negative	13007460425.jpg	band photo for metalcore post hardcore band 2yta from amsterdam . 2 silver umbrellas camera left ranger rx 1100 w s . nikon d800e 24 70 2 . 8g	band
13339268475	negative	13339268475.jpg	ho chi minh , portuguese hardcore band during a show in almada 's incr vel almadense pavillion .	band
13452107	negative	13452107.jpg	these were chosen from about 110 pictures of this band . taken with kodak easyshare cx6445 , black and white mode , mostly night scene mode	band
